Step,AssignmentStability,FollowerPolarization,LeaderLoadStdDev,LeaderDistVariance
5.000000,0.990909,0.785135,0.000000,5.598787
10.000000,0.983838,0.905077,0.000000,6.197449
15.000000,0.974747,0.942140,0.000000,6.332494
20.000000,0.986869,0.964661,0.000000,6.611766
25.000000,0.986869,0.977104,0.000000,6.702979
30.000000,0.988889,0.986958,0.000000,6.716584
35.000000,0.986869,0.992099,0.000000,6.664778
40.000000,0.988889,0.994124,0.000000,6.678437
