Step,AssignmentStability,FollowerPolarization,LeaderLoadStdDev,LeaderDistVariance
5.000000,0.990909,0.164841,0.000000,7.012785
10.000000,0.983838,0.385027,0.000000,6.311164
15.000000,0.963636,0.699429,0.000000,6.661009
20.000000,0.984848,0.889728,0.000000,6.281648
25.000000,0.980808,0.968377,0.000000,5.915953
30.000000,0.983838,0.992881,0.000000,5.783577
35.000000,0.984848,0.996844,0.000000,5.757683
40.000000,0.992929,0.997726,0.000000,5.776375
45.000000,0.989899,0.997886,0.000000,5.774255
