Step,AssignmentStability,FollowerPolarization,LeaderLoadStdDev,LeaderDistVariance
5.000000,0.986869,0.688844,0.000000,5.436117
10.000000,0.984848,0.864982,0.000000,5.821036
15.000000,0.995960,0.932486,0.000000,6.632526
20.000000,0.991919,0.959669,0.000000,7.450744
25.000000,0.989899,0.979272,0.000000,7.839957
30.000000,0.994949,0.990675,0.000000,7.964595
35.000000,0.996970,0.995489,0.000000,8.113681
40.000000,0.992929,0.996774,0.000000,8.181727
