Step,AssignmentStability,FollowerPolarization,LeaderLoadStdDev,LeaderDistVariance
5.000000,0.994949,0.415910,0.000000,6.144179
10.000000,0.985859,0.844109,0.000000,5.937292
15.000000,0.985859,0.971565,0.000000,5.691250
20.000000,0.995960,0.992848,0.000000,5.460077
25.000000,0.989899,0.997020,0.000000,5.391932
30.000000,0.994949,0.997898,0.000000,5.318256
35.000000,0.989899,0.997789,0.000000,5.222962
