Step,AssignmentStability,FollowerPolarization,LeaderLoadStdDev,LeaderDistVariance
5.000000,0.981818,0.223841,0.000000,6.496169
10.000000,0.977778,0.588414,0.000000,6.907291
15.000000,0.983838,0.847529,0.000000,7.242786
20.000000,0.992929,0.933236,0.000000,7.524393
25.000000,0.983838,0.967438,0.000000,7.691765
30.000000,0.987879,0.984325,0.000000,7.927501
35.000000,0.991919,0.993898,0.000000,8.025117
40.000000,0.990909,0.996385,0.000000,8.160122
45.000000,0.987879,0.997643,0.000000,8.194474
