Step,AssignmentStability,FollowerPolarization,LeaderLoadStdDev,LeaderDistVariance
5.000000,0.984848,0.180453,0.000000,5.853183
10.000000,0.980808,0.502862,0.000000,5.204203
15.000000,0.981818,0.881979,0.000000,4.615856
20.000000,0.993939,0.970536,0.000000,4.331360
25.000000,0.991919,0.992695,0.000000,4.177475
30.000000,1.000000,0.996976,0.000000,4.099582
35.000000,0.993939,0.997888,0.000000,4.084769
40.000000,0.994949,0.998050,0.000000,4.050590
